correct,correct_spelling,misspelling,phoneme_rep,suggested,suggested_phoneme
0.0,coffins,cofens,K OW F AH N Z,sofians,S OW F IY AH N Z
0.0,colour,colur,K OW L ER,coler,K OW L ER
0.0,come,com,K AA M,com,K AA M
0.0,come,comr,K AA M ER,calmer,K AA M ER
0.0,come,coum,K UW M,coombe,K UW M
1.0,come,kumh,K AH M,come,K AH M
0.0,comfortable,comvatable,K AH M V EY T AH B AH L,available,AH V EY L AH B AH L
0.0,coming,comeing,K AH M IY IH NG,cummings,K AH M IH NG Z
0.0,common,comon,K OW M AH N,coman,K OW M AH N
0.0,company,coperney,K AH P ER N IY,co.,K AH P AH N IY
1.0,concentrate,consantrate,K AA N S AH N T R EY T,concentrate,K AA N S AH N T R EY T
0.0,confide,cornfield,K AO R N F IY L D,cornfield,K AO R N F IY L D
0.0,cops,caps,K AE P S,caps,K AE P S
1.0,coral,corral,K AO R AH L,coral,K AO R AH L
0.0,cores,corres,K AO R Z,corps,K AO R Z
0.0,corner,corer,K AO R ER,orser,AO R S ER
0.0,corner,croner,K R OW N ER,kroner,K R OW N ER
0.0,could,cod,K AA D,cod,K AA D
1.0,couldn't,couldnt,K UH D N T,couldn't,K UH D AH N
0.0,couldn't,count,K AW N T,count,K AW N T
1.0,council,counsall,K AW N S AH L,council,K AW N S AH L
1.0,council,counsel,K AW N S AH L,council,K AW N S AH L
0.0,council,cousall,K AW S AH L,austell,AW S T AH L
1.0,covered,coverd,K AH V ER D,covered,K AH V ER D
1.0,cowboys,cow_boys,K AW B OY Z,cowboys,K AW B OY Z
0.0,crapped,crept,K R EH P T,crept,K R EH P T
0.0,crash,crush,K R AH SH,crush,K R AH SH
0.0,crawling,crowling,K R AW L IH NG,cowling's,K AW L IH NG Z
0.0,creak,creek,K R IY K,creek,K R IY K
1.0,creeps,creaps,K R IY P S,creeps,K R IY P S
0.0,creeps,creps,K R EH P S,creps,K R EH P S
0.0,creepy,crepy,K R EH P IY,kepley,K EH P L IY
0.0,crept,creeped,K R IY P T,repeat,R IY P IY T
1.0,cried,cryed,K R AY D,cried,K R AY D
0.0,cries,crys,K R IH S,chris,K R IH S
0.0,crikey,crigckey,K R IH G K IY,critically,K R IH T IH K L IY
1.0,crisp,cresp,K R EH S P,crisp,K R IH S P
1.0,crowd,croud,K R AW D,crowd,K R AW D
0.0,cruel,corller,K AO R L ER,kalter,K AO L T ER
0.0,cuddling,cuddly,K AH D L IY,cuddly,K AH D L IY
0.0,cupboard,cobard,K OW B ER D,koshered,K OW SH ER D
0.0,curled,cerled,S ER L D,slowed,S L OW D
1.0,cylinders,silinders,S IH L AH N D ER Z,cylinders,S IH L AH N D ER Z
0.0,dad,bad,B AE D,bad,B AE D
0.0,dad's,dads,D AE D Z,dads,D AE D Z
0.0,daddy's,dadies,D EY D IY Z,daisies,D EY Z IY Z
0.0,daffodils,daffodill,D AE F AH D IH L,daffodil,D AE F AH D IH L
0.0,dance,dane,D EY N,dane,D EY N
0.0,dancing,pncing,P AH N S IH NG,pulsing,P AH L S IH NG
0.0,dangerous,dangers,D EY N JH ER Z,dangers,D EY N JH ER Z
1.0,dangerous,dangerus,D EY N JH ER AH S,dangerous,D EY N JH ER AH S
0.0,dared,dere,D IH R,dear,D IH R
0.0,daren't,darnt,D AA R N T,arant,AA R AH N T
1.0,dark,darck,D AA R K,dark,D AA R K
0.0,dark,dork,D AO R K,dorch,D AO R K
0.0,daughter,dauter,D AW T ER,doubter,D AW T ER
0.0,days',day's,D EY Z,days,D EY Z
0.0,dear,dead,D EH D,dead,D EH D
0.0,death,deat,D IY T,deet,D IY T
0.0,decided,decider,D IH S AY D ER,decider,D IH S AY D ER
0.0,decided,desided,D IH Z AY D IH D,resided,R IH Z AY D IH D
0.0,decided,dicide,D IH S AY D,decide,D IH S AY D
1.0,decided,dicided,D IH S AY D IH D,decided,D IH S AY D IH D
0.0,decided,dicider,D IH S AY D ER,decider,D IH S AY D ER
1.0,decided,disided,D IH S AY D IH D,decided,D IH S AY D IH D
0.0,decision,disson,D IH S AH N,dishon,D IH S AH N
0.0,delicate,dellitent,D EH L IH T AH N T,enlistment,EH N L IH S T M AH N T
0.0,den,dener,D EH N ER,dehner,D EH N ER
1.0,dense,dence,D EH N S,dense,D EH N S
1.0,department,departent,D IH P AA R T AH N T,department,D IH P AA R T M AH N T
0.0,department,depatment,D IH P AE T M AH N T,detachment,D IH T AE CH M AH N T
1.0,destroyed,distrod,D IH S T R AA D,destroyed,D IH S T R OY D
0.0,died,ded,D EH D,dead,D EH D
0.0,didn't,dednt,D EH D N T,dennett,D EH N IH T
0.0,didn't,denat,D IH N AE T,enact,IH N AE K T
1.0,didn't,didden,D IH D AH N,didn't,D IH D AH N
0.0,didn't,dident,D AY D AH N T,hydrants,HH AY D R AH N T S
0.0,didn't,dind,D AY N D,dined,D AY N D
0.0,die,diy,D IH,des,D IH
0.0,died,diad,D AY AE D,dyad,D AY AE D
0.0,diesel,disel,D IH S AH L,dippel,D IH P AH L
1.0,different,diffrent,D IH F R AH N T,different,D IH F R AH N T
1.0,different,difrent,D IH F R EH N T,different,D IH F R AH N T
1.0,difficult,differcult,D IH F ER K AH L T,difficult,D IH F AH K AH L T
0.0,dirty,driy,D R IY,roehi,R OW IY
1.0,disappeared,disapeared,D IH S AH P IY R D,disappeared,D IH S AH P IY R D
0.0,disappeared,disaperd,D IH S AH P ER D,discolored,D IH S K AH L ER D
1.0,discovered,dicuverd,D IH K AH V ER D,discovered,D IH S K AH V ER D
1.0,displaying,dispiaying,D IH S P IY EY IH NG,displaying,D IH S P L EY IH NG
1.0,disposal,disposol,D IH S P OW Z AA L,disposal,D IH S P OW Z AH L
0.0,disturb,distrebe,D IH S T R IY B,dissymmetry,D IH S IH M AH T R IY
1.0,ditch,dich,D IH CH,ditch,D IH CH
0.0,done,don,D AA N,don,D AA N
0.0,down,done,D AH N,done,D AH N
0.0,got,go,G OW,go,G OW
0.0,two,to,T UW,to,T UW
0.0,down,dus,D AH S,utz,AH T S
1.0,doesn't,does'nt,D AH S AH N T,doesn't,D AH Z AH N T
0.0,doesn't,does_on,D OW S AH N,dotan,D OW T AH N
0.0,doesn't,doesnet,D OW S N EH T,docent,D OW S AH N T
0.0,doesn't,donsent,D AA N S AH N T,consonant,K AA N S AH N AH N T
0.0,doesn't,dosnt,D AA S N T,assante,AA S AA N T IY
0.0,doing,dowing,D AW IH NG,outing,AW T IH NG
0.0,don't,dont,D AA N T,aren't,AA R N T
0.0,what,want,W AO N T,want,W AO N T
1.0,done,dun,D AH N,done,D AH N
0.0,door,boor,B UH R,boor,B UH R
1.0,door,dor,D AO R,door,D AO R
0.0,door,down,D AW N,down,D AW N
0.0,double,doudle,D AW D AH L,dowdall,D AW D AH L
0.0,douche,back,B AE K,back,B AE K
0.0,down,donw,D OW N W,don't,D OW N T
0.0,downstairs,dau_sosys,D AO S AH S AH S,acidosis,AE S AH D OW S AH S
1.0,downstairs,down_stairs,D AW N S T EH R Z,downstairs,D AW N S T EH R Z
0.0,drain,drian,D R AY AH N,ripen,R AY P AH N
0.0,draw,drew,D R UW,drew,D R UW
0.0,dream,drem,D R EH M,realm,R EH L M
0.0,dreaming,dreming,D R EH M IH NG,drenning,D R EH N IH NG
1.0,driven,drivern,D R IH V ER N,driven,D R IH V AH N
0.0,drivers,divers,D AY V ER Z,divers,D AY V ER Z
0.0,drives,drive,D R AY V,drive,D R AY V
1.0,drowned,dround,D R AW N D,drowned,D R AW N D
0.0,drunk,druck,D R AH K,druck,D R AH K
1.0,dry,drye,D R AY,dry,D R AY
0.0,dumb,doum,D UW M,doom,D UW M
0.0,dump,pump,P AH M P,pump,P AH M P
1.0,dying,dieing,D AY IH NG,dying,D AY IH NG
0.0,earwigs,eyewigs,AY W IH G Z,wiggers,W IH G ER Z
1.0,eat,eate,IY T,eat,IY T
0.0,electrician,elecenician,EH L AH S AH N IH SH AH N,asuncion,AH S AH N SH AH N
0.0,else,eles,EH L EH S,ellesse,EH L EH S
0.0,else,els,EH L Z,els,EH L Z
1.0,employment,imployment,IH M P L OY M AH N T,employment,IH M P L OY M AH N T
1.0,empty,emty,EH M T IY,empty,EH M T IY
0.0,engaged,enaged,EH N IH JH D,enjoyed,EH N JH OY D
0.0,engaged,ingaged,IH NG G IH JH D,ingrid,IH NG G R IH D
0.0,engagement,enagement,EH N IH JH M AH N T,enjoyment,EH N JH OY M AH N T
0.0,engines,egreers,IH G R IH R Z,reveres,R IH V IH R Z
0.0,enjoyed,injoid,IH N JH OY D,injured,IH N JH ER D
0.0,enjoys,enyays,EH N Y EY Z,anyways,EH N IY W EY Z
0.0,enough,a_nougth,AH N AO TH,north,N AO R TH
0.0,enough,a_nuff,AE N AH F,nulph,N AH L F
0.0,enough,engouh,EH NG G UW,ngo,EH NG G OW
0.0,enough,nuff,N AH F,ulf,AH L F
1.0,entered,enterd,EH N T ER D,entered,EH N T ER D
0.0,equipment,aquitment,AH K W IH T M AH N T,equipments,IH K W IH P M AH N T S
0.0,especially,a_specally,AE S P EH K L IY,poetically,P OW EH T IH K L IY
0.0,evening,evining,IH V AY N IH NG,vining,V AY N IH NG
0.0,evening,evning,EH V N IH NG,ensing,EH N S IH NG
1.0,every,evry,EH V R IY,every,EH V R IY
1.0,everyone,every_one,EH V R IY W AH N,everyone,EH V R IY W AH N
0.0,everyone,evry_on,EH V R IY AH N,aeriens,EH R IY AH N Z
1.0,everywhere,every_were,EH V R IY W EH R,everywhere,EH V R IY W EH R
0.0,everywhere,evry_were,IH V R AY W IH R,fryrear,F R AY R IH R
0.0,excited,exited,EH G Z AH T IH D,exited,EH G Z AH T IH D
0.0,explore,expore,IH K S P AO R,expire,IH K S P AY R
0.0,explored,expord,IH K S P AO R D,expired,IH K S P AY R D
0.0,eyes,eye,AY,i,AY
0.0,eyes,eyey,AY,i,AY
1.0,eyes,iyes,AY Z,eyes,AY Z
0.0,factory,factoy,F AE K T OY,fantroy,F AE N T R OY
0.0,fainted,fanded,F AE N D IH D,anhydride,AE N HH AY D R IH D
0.0,falls,forls,F AO R L Z,frills,F R IH L Z
1.0,families,familys,F AE M AH L IY Z,families,F AE M AH L IY Z
0.0,far,fare,F EH R,fair,F EH R
0.0,farmer,frm,F R AH M,from,F R AH M
0.0,farmer,farm,F AA R M,farm,F AA R M
0.0,farmer,framh,F R AE M,frahm,F R AE M
0.0,farmer's,frmh,F R AH M,from,F R AH M
0.0,farmer's,farmers,F AA R M ER Z,farmers,F AA R M ER Z
0.0,fashioned,fashion,F AE SH AH N,fashion,F AE SH AH N
0.0,fast,farst,F AA R S T,arnst,AA R N S T
0.0,father's,farther's,F AA R DH ER Z,foreigners,F AA R N ER Z
0.0,fattening,fating,F EY T IH NG,fading,F EY D IH NG
1.0,fault,falt,F AO L T,fault,F AO L T
1.0,feel,feal,F IY L,feel,F IY L
1.0,feeling,feling,F IY L IH NG,feeling,F IY L IH NG
0.0,feet,fee,F IY,fee,F IY
0.0,feet,fet,F EH T,fett,F EH T
0.0,full,fall,F AO L,fall,F AO L
1.0,female,feemale,F IY M EY L,female,F IY M EY L
0.0,ferrari,ferrary,F EH R ER IY,airworthy,EH R W ER DH IY
0.0,few,faw,F AO,faw,F AO
0.0,found,fed,F EH D,fed,F EH D
1.0,field,feild,F IY L D,field,F IY L D
0.0,field,fild,F AY L D,filed,F AY L D
0.0,fight,figth,F AY G TH,feith's,F AY TH S
0.0,fighting,figthing,F IH G TH IH NG,figuring,F IH G Y ER IH NG
0.0,final,fianl,F IY AE N EH L,vandaele,V AE N D EH L
0.0,found,find,F AY N D,find,F AY N D
0.0,fins,finse,F IH N S,ines,IH N IH S
1.0,fire,fiar,F AY ER,fire,F AY ER
0.0,fire,fre,F R IY,free,F R IY
0.0,fired,fiyed,F AY D,fide,F AY D
0.0,firms,ferman,F ER M AH N,ferman,F ER M AH N
0.0,first,fast,F AE S T,fast,F AE S T
0.0,fish,fsh,F SH,scheu,SH OY
1.0,fishy,fishey,F IH SH IY,fishy,F IH SH IY
0.0,fit,fanit,F AE N IH T,fassett,F AE S IH T
0.0,flash,flass,F L AE S,laps,L AE P S
0.0,flick,fick,F IH K,fick,F IH K
0.0,flies,fies,F AY Z,ayers,AY ER Z
1.0,floor,flor,F L AO R,floor,F L AO R
0.0,floor,foor,F UH R,foor,F UH R
0.0,flowers,flower,F L AW ER,flower,F L AW ER
0.0,fly,fie,F AY,phi,F AY
0.0,followed,fellowed,F EH L OW D,elbowed,EH L B OW D
0.0,fool,full,F UH L,full,F UH L
1.0,foot-and-mouth,footandmouth,F UH T AH N D M AW TH,foot-and-mouth,F UH T AH N D M AW TH
1.0,foot-and-mouth,footanmouth,F UH T AH N M AW TH,foot-and-mouth,F UH T AH N D M AW TH
0.0,footprints,foodprints,F UW D P R IH N T S,printemps,P R IH N T EH M P S
0.0,for,fo,F OW,faux,F OW
0.0,four,fore,F AO R,for,F AO R
1.0,for,four,F AO R,for,F AO R
0.0,for,fro,F R OW,fro,F R OW
1.0,for,fur,F ER,for,F ER
0.0,on,of,AH V,of,AH V
0.0,fork,falk,F AO K,falk,F AO K
0.0,form,frame,F R EY M,frame,F R EY M
1.0,forward,forword,F AO R W ER D,forward,F AO R W ER D
0.0,forward,fowd,F AW D,audi,AW D IY
0.0,found,feod,F IY AA D,fond,F AA N D
0.0,found,fond,F AA N D,fond,F AA N D
0.0,from,for,F ER,for,F ER
0.0,freezing,frizing,F R AY Z IH NG,fryling,F R AY L IH NG
0.0,friend,fenird,F IY N ER D,fevered,F IY V ER D
0.0,friends,frend,F R EH N D,friend,F R EH N D
1.0,friendly,frendly,F R EH N D L IY,friendly,F R EH N D L IY
0.0,friends,freinds,F R AY N D Z,grinders,G R AY N D ER Z
1.0,friends,frends,F R EH N D Z,friends,F R EH N D Z
0.0,friends,frens,F R EH N Z,frenz,F R EH N Z
1.0,frightened,frightend,F R AY T AH N D,frightened,F R AY T AH N D
0.0,frightened,frigtend,F R IH G T EH N D,crittenden,K R IH T EH N D AH N
0.0,frogs,frog,F R AA G,frog,F R AA G
0.0,frogs,rogs,R AA G Z,robs,R AA B Z
0.0,frogspawn,frogsporn,F R AA G S P AO R N,,
0.0,from,fom,F AA M,palm,P AA M
0.0,from,form,F AO R M,form,F AO R M
1.0,front,frount,F R AW N T,front,F R AH N T
1.0,front,frunt,F R AH N T,front,F R AH N T
0.0,fruit,frit,F R IH T,rindt,R IH N T
0.0,full,ful,F AH L,ulm,AH L M
1.0,funeral,funerl,F Y UW N ER L,funeral,F Y UW N ER AH L
0.0,funeral,funrel,F AH N R AH L,futral,F AH T R AH L
1.0,funny,funney,F AH N IY,funny,F AH N IY
1.0,gamekeeper,gamekeeps,G EY M K IY P S,gamekeeper,G EY M K IY P ER
0.0,gang,ganer,G EY N ER,gainer,G EY N ER
0.0,garage,carage,K EH R IH JH,kerridge,K EH R IH JH
1.0,gas,gass,G AE S,gas,G AE S
1.0,gate,gait,G EY T,gate,G EY T
0.0,gave,cave,K EY V,cave,K EY V
0.0,gay,jay,JH EY,jay,JH EY
0.0,gear,gere,JH EH R,gehr,JH EH R
0.0,geared,gird,G ER D,gird,G ER D
0.0,gears,girse,G ER S,aris,ER IY S
0.0,the,ge,JH EY,jay,JH EY
1.0,get,gett,G EH T,get,G EH T
0.0,got,get,G IH T,get,G IH T
1.0,getting,geting,G EH T IH NG,getting,G EH T IH NG
0.0,girl,gell,JH EH L,gel,JH EH L
0.0,girl's,girls,G ER L Z,girls,G ER L Z
0.0,girlfriend's,girl_friend,G ER L F R EH N D,girlfriend,G ER L F R EH N D
0.0,girlfriends,girlfriend,G ER L F R EH N D,girlfriend,G ER L F R EH N D
1.0,girls,gerls,G ER L Z,girls,G ER L Z
0.0,girls,girl,G ER L,girl,G ER L
0.0,gives,give,G IH V,give,G IH V
0.0,go,do,D UW,do,D UW
0.0,go,got,G AA T,got,G AA T
0.0,going,gying,JH AY IH NG,icing,AY S IH NG
0.0,gun,gon,G AA N,gohn,G AA N
1.0,goodbye,good-by,G UH D B AY,goodbye,G UH D B AY
1.0,goodbye,goodby,G UH D B AY,goodbye,G UH D B AY
0.0,got,gnt,JH IY EH N T,events,IY V EH N T S
0.0,grabbed,grab,G R AE B,grab,G R AE B
0.0,grabbed,grabed,G R EY B D,rabid,R EY B IH D
1.0,grandpa's,grandpas,G R AE N P AA Z,grandpa's,G R AE N P AA Z
0.0,grated,grete,G R IY T,greet,G R IY T
0.0,grave,crave,K R EY V,crave,K R EY V
1.0,great,grait,G R EY T,great,G R EY T
0.0,greenhouse,gnenhouen,N EH N HH AW N,enhance,EH N HH AE N S
1.0,grieve,greive,G R IY V,grieve,G R IY V
0.0,grocer,grouser,G R AW S ER,grasser,G R AE S ER
0.0,ground,gound,G AW N D,gouged,G AW JH D
1.0,ground,grouned,G R AW N D,ground,G R AW N D
0.0,grow,grows,G R OW Z,grows,G R OW Z
0.0,grown,groon,G R UW N,gruen,G R UW N
0.0,guided,guard,G AA R D,guard,G AA R D
0.0,guilty,guilt,G IH L T,guilt,G IH L T
0.0,gutter,guter,G Y UW T ER,buettner,B Y UW T N ER
0.0,had,hab,HH AE B,abs,AE B Z
0.0,had,hade,HH EY D,hade,HH EY D
0.0,had,have,HH AE V,have,HH AE V
0.0,hadn't,hadnt,HH AE D N T,hanft,HH AE N F T
0.0,hair,hire,HH AY R,hire,HH AY R
0.0,hairdresser,hair_dreser,HH EH R D R IY Z ER,hendry's,HH EH N D R IY Z
0.0,hallo,alloe,AH L OW,luo,L W OW
0.0,hallo,halloe,HH AE L OW,hallow,HH AE L OW
0.0,hammering,hemmsering,HH EH M Z ER IH NG,hemmerling,HH EH M ER L IH NG
0.0,handed,hang,HH AE NG,hang,HH AE NG
0.0,hang,hung,HH AH NG,hung,HH AH NG
0.0,hanging,haing,HH AA IH NG,awning,AA N IH NG
0.0,happened,hapend,HH EY P AH N D,hastened,HH EY S AH N D
0.0,happened,hapends,HH EY P AH N D Z,sapiens,S EY P IY AH N Z
0.0,happened,happen,HH AE P AH N,happen,HH AE P AH N
1.0,happened,happend,HH AE P AH N D,happened,HH AE P AH N D
0.0,happened,happon,HH AE P AH N,happen,HH AE P AH N
0.0,happened,heap,HH IY P,heap,HH IY P
0.0,happening,happing,HH AE P IH NG,appling,AE P L IH NG
0.0,happens,happends,HH AE P AH N D Z,hammonds,HH AE M AH N D Z
0.0,happily,happly,HH AE P L IY,aptly,AE P T L IY
0.0,hard,had,HH AE D,had,HH AE D
0.0,has,as,AE Z,as,AE Z
0.0,has,hase,HH EY Z,hayes,HH EY Z
0.0,hates,hate,HH EY T,hate,HH EY T
1.0,have,hav,HH AE V,have,HH AE V
0.0,haven't,haven's,HH AE V AH N Z,avenues,AE V AH N UW Z
1.0,haven't,havn't,HH AE V AH N T,haven't,HH AE V AH N T
1.0,having,haveing,HH AE V IH NG,having,HH AE V IH NG
0.0,he's,his,HH IH Z,his,HH IH Z
0.0,to,the,DH AH,the,DH AH
0.0,healthy,hethy,HH EH TH IY,ethier,EH TH IY ER
1.0,heap,heep,HH IY P,heap,HH IY P
0.0,hear,haer,HH EH R,hair,HH EH R
0.0,heard,her,HH ER,her,HH ER
0.0,heard,heared,HH IY R D,erode,IY R OW D
1.0,heard,herd,HH ER D,heard,HH ER D
0.0,heard,hered,HH IH R D,erode,IH R OW D
1.0,heart,hart,HH AA R T,heart,HH AA R T
0.0,heartbreak,hertbreake,HH ER T B R EY K,vertibrak,V ER T AH B R AE K
0.0,hurt,heart,HH AA R T,heart,HH AA R T
0.0,heavy,hevey,HH IH V EY,hevey,HH IH V EY
0.0,hedge,heg,HH EH G,hegg,HH EH G
0.0,heifer,effer,EH F ER,for,F R ER
0.0,held,hasld,HH AE S AH L D,hassled,HH AE S AH L D
0.0,help,held,HH EH L D,held,HH EH L D
1.0,here,hear,HH IY R,here,HH IY R
0.0,herself,he_slef,HH EH S L IH F,heathcliff,HH EH TH K L IH F
0.0,hidden,hidon,HH AY D AH N,haydn,HH AY D AH N
0.0,him,hm,HH M,myrrh,M ER
1.0,himself,him_self,HH IH M S EH L F,himself,HH IH M S EH L F
0.0,himself,his_self,HH IH S EH L F,hisself,HH IH S EH L F
0.0,its,is,IH Z,is,IH Z
0.0,hit,hiter,HH AY T ER,hater,HH EY T ER
0.0,hole,holler,HH AA L ER,holler,HH AA L ER
0.0,home,hime,HH AY M,haim,HH AY M
0.0,home,hom,HH AA M,halm,HH AA M
0.0,home,homse,HH AA M S IY,hoxie,HH AA K S IY
0.0,honeymoon,honymoon,HH AA N IY M UW N,honeyman,HH AA N IY M AH N
1.0,honeymoon,hunemoon,HH AH N IH M UW N,honeymoon,HH AH N IY M UW N
0.0,hook,hock,HH AA K,hock,HH AA K
0.0,hopped,hop,HH AA P,hop,HH AA P
0.0,horns,horn,HH AO R N,horn,HH AO R N
1.0,horrid,horid,HH AO R AH D,horrid,HH AO R AH D
1.0,horrified,horrieyfide,HH AO R IY AH F AY D,horrified,HH AO R AH F AY D
0.0,houses,houes,HH AW Z,houghs,HH AW Z
1.0,houseboat,house_boat,HH AW S B OW T,houseboat,HH AW S B OW T
0.0,housebreaking,house_braking,HH AW S B R EY K IH NG,houseraising,HH AW S R EY Z IH NG
1.0,housework,housee_work,HH AW S W ER K,housework,HH AW S W ER K
1.0,hungry,hungrey,HH AH NG G R IY,hungry,HH AH NG G R IY
0.0,hurt,hearte,HH AA R T,heart,HH AA R T
1.0,hurt,hert,HH ER T,hurt,HH ER T
1.0,husband,husbon,HH AH Z B AH N,husband,HH AH Z B AH N D
0.0,hutch,hudge,HH AH JH,adjoin,AH JH OY N
1.0,hydraulic,high_drollit,HH AY D R AO L IH T,hydraulic,HH AY D R AO L IH K
0.0,idea,ida,IY D AH,eda,IY D AH
0.0,indian,inded,IH N D IH D,indeed,IH N D IY D
1.0,indiscreet,indiscrest,IH N D IH S K R EH S T,indiscreet,IH N D IH S K R IY T
0.0,inject,injeck,IH N JH EH K,eject,IH JH EH K T
1.0,injuries,injurys,IH N JH ER IY Z,injuries,IH N JH ER IY Z
0.0,insects,insexs,IH N S EH K S IH Z,sexism,S EH K S IH Z AH M
1.0,inside,in_side,IH N S AY D,inside,IH N S AY D
0.0,instance,instace,IH N S T EY S,inserts,IH N S ER T S
0.0,instance,instead,IH N S T EH D,instead,IH N S T EH D
1.0,intercourse,intercors,IH N T ER K AO R Z,intercourse,IH N T ER K AO R S
0.0,interned,intended,IH N T EH N D IH D,intended,IH N T EH N D IH D
0.0,introduced,interdust,IH N T ER D AH S T,interests,IH N T ER AH S T S
0.0,introduced,introducted,IH N T R OW D AH K T IH D,introductory,IH N T R OW D AH K T ER IY
0.0,is,us,Y UW EH S,us,Y UW EH S
0.0,isn't,in'sen't,IH N S AH N T,infant,IH N F AH N T
